chrom	start	end	gene	type	HGNC
chr1	9728926	9823984	"CLSTN1"	"protein_coding"	"CLSTN1"
chr1	9780822	9781240	"MZT1P1"	"processed_pseudogene"	"MZT1P1"
chr1	9826289	9828271	"ENSG00000280113"	"TEC"	"ENSG00000280113"
chr1	9848276	9910336	"CTNNBIP1"	"protein_coding"	"CTNNBIP1"
chr1	9848318	9850154	"ENSG00000223989"	"lncRNA"	"ENSG00000223989"
chr1	9900614	9908034	"ENSG00000285701"	"lncRNA"	"ENSG00000285701"
chr1	9922113	9943407	"LZIC"	"protein_coding"	"LZIC"
chr1	9942923	9949974	"ENSG00000228150"	"lncRNA"	"ENSG00000228150"
chr1	9943428	9985501	"NMNAT1"	"protein_coding"	"NMNAT1"
chr1	9947318	9947636	"RN7SKP269"	"misc_RNA"	"RN7SKP269"
chr1	9950572	9960787	"TMEM274P"	"unitary_pseudogene"	"TMEM274P"
chr1	9967381	9967458	"MIR5697"	"miRNA"	"MIR5697"
chr1	9983141	9984568	"ENSG00000241326"	"lncRNA"	"ENSG00000241326"
chr1	9997206	10016021	"RBP7"	"protein_coding"	"RBP7"
chr1	10032832	10181239	"UBE4B"	"protein_coding"	"UBE4B"
chr1	10054445	10054781	"RPL21P21"	"processed_pseudogene"	"RPL21P21"
chr1	10058671	10059648	"PGAM1P11"	"processed_pseudogene"	"PGAM1P11"
chr1	10163268	10163374	"RNU6-828P"	"snRNA"	"RNU6-828P"
chr1	10210570	10381603	"KIF1B"	"protein_coding"	"KIF1B"
chr1	10227718	10227803	"ENSG00000264881"	"miRNA"	"ENSG00000264881"
chr1	10298966	10299072	"RNU6-37P"	"snRNA"	"RNU6-37P"
chr1	10306465	10306757	"RN7SL731P"	"misc_RNA"	"RN7SL731P"
chr1	10381906	10387150	"ENSG00000284735"	"lncRNA"	"ENSG00000284735"
chr1	10395416	10397432	"ENSG00000284642"	"lncRNA"	"ENSG00000284642"
chr1	10398592	10420511	"PGD"	"protein_coding"	"PGD"
chr1	10429881	10430677	"ENSG00000271989"	"lncRNA"	"ENSG00000271989"
chr1	10430102	10452153	"CENPS-CORT"	"protein_coding"	"CENPS-CORT"
chr1	10430433	10442808	"CENPS"	"protein_coding"	"CENPS"
chr1	10450031	10451998	"CORT"	"protein_coding"	"CORT"
chr1	10456522	10472529	"DFFA"	"protein_coding"	"DFFA"
chr1	10458555	10459338	"ENSG00000203469"	"lncRNA"	"ENSG00000203469"
chr1	10472288	10630758	"PEX14"	"protein_coding"	"PEX14"
chr1	10612222	10616452	"ENSG00000287727"	"lncRNA"	"ENSG00000287727"
chr1	10616836	10617115	"RN7SL614P"	"misc_RNA"	"RN7SL614P"
chr1	10636604	10796650	"CASZ1"	"protein_coding"	"CASZ1"
chr1	10639241	10654333	"ENSG00000272078"	"lncRNA"	"ENSG00000272078"
chr1	10895761	10895998	"HSPE1P24"	"processed_pseudogene"	"HSPE1P24"
chr1	10946471	10982076	"C1orf127"	"protein_coding"	"C1orf127"
chr1	10990978	10991797	"CFL1P6"	"processed_pseudogene"	"CFL1P6"
chr1	11012344	11030528	"TARDBP"	"protein_coding"	"TARDBP"
chr1	11022009	11047239	"MASP2"	"protein_coding"	"MASP2"
chr1	11054584	11060020	"SRM"	"protein_coding"	"SRM"
chr1	11066618	11099869	"EXOSC10"	"protein_coding"	"EXOSC10"
chr1	11068471	11073097	"ENSG00000226849"	"lncRNA"	"ENSG00000226849"
chr1	11099430	11102105	"EXOSC10-AS1"	"lncRNA"	"EXOSC10-AS1"
chr1	11106535	11262556	"MTOR"	"protein_coding"	"MTOR"
chr1	11143898	11149537	"MTOR-AS1"	"lncRNA"	"MTOR-AS1"
chr1	11152350	11152452	"RNU6-537P"	"snRNA"	"RNU6-537P"
chr1	11189355	11195981	"ANGPTL7"	"protein_coding"	"ANGPTL7"
chr1	11226254	11226360	"RNU6-291P"	"snRNA"	"RNU6-291P"
chr1	11232963	11233112	"RPL39P6"	"processed_pseudogene"	"RPL39P6"
chr1	11273198	11296049	"UBIAD1"	"protein_coding"	"UBIAD1"
chr1	11278616	11279351	"UBE2V2P3"	"processed_pseudogene"	"UBE2V2P3"
chr1	11311734	11319093	"ENSG00000284646"	"lncRNA"	"ENSG00000284646"
chr1	11425257	11425821	"MTCYBP45"	"processed_pseudogene"	"MTCYBP45"
chr1	11479155	11537551	"DISP3"	"protein_coding"	"DISP3"
chr1	11500803	11502016	"ENSG00000285833"	"lncRNA"	"ENSG00000285833"
chr1	11609468	11613358	"LINC01647"	"lncRNA"	"LINC01647"
chr1	11623558	11643416	"ENSG00000284708"	"lncRNA"	"ENSG00000284708"
chr1	11637018	11655785	"FBXO2"	"protein_coding"	"FBXO2"
chr1	11654375	11663327	"FBXO44"	"protein_coding"	"FBXO44"
chr1	11658918	11691811	"MAD2L2"	"protein_coding"	"MAD2L2"
chr1	11664200	11674354	"FBXO6"	"protein_coding"	"FBXO6"
chr1	11691710	11725857	"DRAXIN"	"protein_coding"	"DRAXIN"
chr1	11736084	11754802	"AGTRAP"	"protein_coding"	"AGTRAP"
chr1	11761787	11789585	"C1orf167"	"protein_coding"	"C1orf167"
chr1	11777077	11779619	"C1orf167-AS1"	"lncRNA"	"C1orf167-AS1"
chr1	11785723	11806455	"MTHFR"	"protein_coding"	"MTHFR"
chr1	11806096	11848079	"CLCN6"	"protein_coding"	"CLCN6"
chr1	11843812	11843984	"ENSG00000276470"	"misc_RNA"	"ENSG00000276470"
chr1	11845549	11845697	"ENSG00000278852"	"misc_RNA"	"ENSG00000278852"
chr1	11845709	11848345	"NPPA"	"protein_coding"	"NPPA"
chr1	11847442	11847549	"ENSG00000275915"	"misc_RNA"	"ENSG00000275915"
chr1	11857464	11858945	"NPPB"	"protein_coding"	"NPPB"
chr1	11877770	11880406	"SBF1P2"	"processed_pseudogene"	"SBF1P2"
chr1	11907940	11914298	"ENSG00000285646"	"lncRNA"	"ENSG00000285646"
chr1	11908152	11908271	"RNU5E-1"	"snRNA"	"RNU5E-1"
chr1	11909808	11909927	"RNU5E-4P"	"snRNA"	"RNU5E-4P"
chr1	11919591	11926428	"KIAA2013"	"protein_coding"	"KIAA2013"
chr1	11934205	11975538	"PLOD1"	"protein_coding"	"PLOD1"
chr1	11979533	11980127	"ENSG00000287384"	"lncRNA"	"ENSG00000287384"
chr1	11980181	12015211	"MFN2"	"protein_coding"	"MFN2"
chr1	12017216	12017308	"ENSG00000270914"	"processed_pseudogene"	"ENSG00000270914"
chr1	12019466	12032045	"MIIP"	"protein_coding"	"MIIP"
chr1	12024012	12024124	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr1	12029158	12029222	"MIR6729"	"miRNA"	"MIR6729"
chr1	12036740	12037014	"RN7SL649P"	"misc_RNA"	"RN7SL649P"
chr1	12063303	12144207	"TNFRSF8"	"protein_coding"	"TNFRSF8"
chr1	12077881	12077984	"RNU6-777P"	"snRNA"	"RNU6-777P"
chr1	12080293	12080547	"RPL23AP89"	"processed_pseudogene"	"RPL23AP89"
chr1	12088441	12092264	"ENSG00000285604"	"lncRNA"	"ENSG00000285604"
chr1	12166943	12167038	"MIR7846"	"miRNA"	"MIR7846"
chr1	12166991	12209228	"TNFRSF1B"	"protein_coding"	"TNFRSF1B"
chr1	12191713	12191773	"MIR4632"	"miRNA"	"MIR4632"
chr1	12220794	12221109	"RPL10P17"	"processed_pseudogene"	"RPL10P17"
chr1	12221148	12221271	"SNORA70"	"snoRNA"	"SNORA70"
chr1	12230030	12512047	"VPS13D"	"protein_coding"	"VPS13D"
chr1	12507246	12507397	"SNORA59A"	"snoRNA"	"SNORA59A"
chr1	12525716	12530691	"LINC02766"	"lncRNA"	"LINC02766"
chr1	12567910	12618210	"DHRS3"	"protein_coding"	"DHRS3"
chr1	12569972	12570072	"RNU6ATAC18P"	"snRNA"	"RNU6ATAC18P"
chr1	12578957	12579023	"MIR6730"	"miRNA"	"MIR6730"
chr1	12618389	12618987	"ENSG00000288927"	"lncRNA"	"ENSG00000288927"
chr1	12618900	12619980	"ENSG00000272482"	"lncRNA"	"ENSG00000272482"
chr1	12644085	12667076	"AADACL4"	"protein_coding"	"AADACL4"
chr1	12692909	12693020	"ENSG00000226166"	"processed_pseudogene"	"ENSG00000226166"
chr1	12716110	12728760	"AADACL3"	"protein_coding"	"AADACL3"
chr1	12746200	12763699	"CFAP107"	"protein_coding"	"CFAP107"
chr1	12773738	12777906	"PRAMEF12"	"protein_coding"	"PRAMEF12"
chr1	12791397	12796628	"PRAMEF1"	"protein_coding"	"PRAMEF1"
chr1	12822686	12823159	"LINC01784"	"lncRNA"	"LINC01784"
chr1	12824605	12831410	"PRAMEF11"	"protein_coding"	"PRAMEF11"
chr1	12838125	12841357	"PRAMEF30P"	"unprocessed_pseudogene"	"PRAMEF30P"
chr1	12847377	12848720	"HNRNPCL1"	"protein_coding"	"HNRNPCL1"
chr1	12857086	12861909	"PRAMEF2"	"protein_coding"	"PRAMEF2"
chr1	12879212	12886201	"PRAMEF4"	"protein_coding"	"PRAMEF4"
chr1	12892896	12898270	"PRAMEF10"	"protein_coding"	"PRAMEF10"
chr1	12916610	12920751	"PRAMEF7"	"protein_coding"	"PRAMEF7"
chr1	12922554	12922660	"RNU6-1072P"	"snRNA"	"RNU6-1072P"
chr1	12926162	12928253	"PRAMEF29P"	"unprocessed_pseudogene"	"PRAMEF29P"
chr1	12938472	12947580	"PRAMEF6"	"protein_coding"	"PRAMEF6"
chr1	13029339	13032130	"PRAMEF28P"	"unprocessed_pseudogene"	"PRAMEF28P"
chr1	13049476	13056575	"PRAMEF27"	"protein_coding"	"PRAMEF27"
chr1	13060769	13062878	"HNRNPCL3"	"protein_coding"	"HNRNPCL3"
chr1	13068677	13077884	"PRAMEF25"	"protein_coding"	"PRAMEF25"
chr1	13095179	13097971	"PRAMEF34P"	"unprocessed_pseudogene"	"PRAMEF34P"
chr1	13104403	13105689	"PRAMEF35P"	"unprocessed_pseudogene"	"PRAMEF35P"
chr1	13115488	13116854	"HNRNPCL2"	"protein_coding"	"HNRNPCL2"
chr1	13128818	13131615	"PRAMEF36P"	"transcribed_unprocessed_pseudogene"	"PRAMEF36P"
chr1	13129793	13131409	"ENSG00000290772"	"lncRNA"	"ENSG00000290772"
chr1	13146981	13147460	"ENSG00000233336"	"lncRNA"	"ENSG00000233336"
chr1	13148905	13158116	"PRAMEF26"	"protein_coding"	"PRAMEF26"
chr1	13163914	13165631	"HNRNPCL4"	"protein_coding"	"HNRNPCL4"
chr1	13171848	13179459	"PRAMEF9"	"protein_coding"	"PRAMEF9"
chr1	13196188	13201409	"PRAMEF13"	"protein_coding"	"PRAMEF13"
chr1	13222695	13226154	"PRAMEF18"	"protein_coding"	"PRAMEF18"
chr1	13245863	13248652	"PRAMEF31P"	"unprocessed_pseudogene"	"PRAMEF31P"
chr1	13254198	13263435	"PRAMEF5"	"protein_coding"	"PRAMEF5"
chr1	13273539	13275627	"PRAMEF32P"	"unprocessed_pseudogene"	"PRAMEF32P"
chr1	13279125	13279231	"RNU6-771P"	"snRNA"	"RNU6-771P"
chr1	13281304	13285137	"PRAMEF8"	"protein_coding"	"PRAMEF8"
chr1	13303539	13308907	"PRAMEF33"	"protein_coding"	"PRAMEF33"
chr1	13315581	13322598	"PRAMEF15"	"protein_coding"	"PRAMEF15"
chr1	13324039	13324518	"ENSG00000228229"	"lncRNA"	"ENSG00000228229"
chr1	13341892	13347134	"PRAMEF14"	"protein_coding"	"PRAMEF14"
chr1	13368431	13371947	"PRAMEF19"	"protein_coding"	"PRAMEF19"
chr1	13389632	13392629	"PRAMEF17"	"protein_coding"	"PRAMEF17"
chr1	13410450	13421328	"PRAMEF20"	"protein_coding"	"PRAMEF20"
chr1	13474973	13514003	"LRRC38"	"protein_coding"	"LRRC38"
chr1	13513220	13516270	"ENSG00000259961"	"lncRNA"	"ENSG00000259961"
chr1	13555001	13555694	"BRWD1P1"	"processed_pseudogene"	"BRWD1P1"
chr1	13583465	13617957	"PDPN"	"protein_coding"	"PDPN"
chr1	13623184	13623284	"RNA5SP41"	"rRNA_pseudogene"	"RNA5SP41"
chr1	13657311	13659910	"ENSG00000237445"	"lncRNA"	"ENSG00000237445"
chr1	13696070	13696199	"ENSG00000253085"	"scaRNA"	"ENSG00000253085"
chr1	13700188	13825079	"PRDM2"	"protein_coding"	"PRDM2"
chr1	13757778	13758465	"ENSG00000289380"	"lncRNA"	"ENSG00000289380"
chr1	13892792	15118043	"KAZN"	"protein_coding"	"KAZN"
chr1	14124233	14124335	"RNU6-1265P"	"snRNA"	"RNU6-1265P"
chr1	14221887	14304445	"ENSG00000231606"	"lncRNA"	"ENSG00000231606"
chr1	14338825	14419973	"KAZN-AS1"	"lncRNA"	"KAZN-AS1"
chr1	14692129	14692613	"TBCAP2"	"processed_pseudogene"	"TBCAP2"
chr1	14774469	14777727	"ENSG00000287756"	"lncRNA"	"ENSG00000287756"
chr1	15111815	15153618	"TMEM51-AS1"	"lncRNA"	"TMEM51-AS1"
chr1	15152532	15220478	"TMEM51"	"protein_coding"	"TMEM51"
chr1	15164344	15171317	"TMEM51-AS2"	"lncRNA"	"TMEM51-AS2"
chr1	15191828	15192845	"MFFP1"	"processed_pseudogene"	"MFFP1"
chr1	15226373	15227549	"ZBTB2P1"	"processed_pseudogene"	"ZBTB2P1"
chr1	15236521	15400283	"FHAD1"	"protein_coding"	"FHAD1"
chr1	15326680	15343876	"FHAD1-AS1"	"lncRNA"	"FHAD1-AS1"
chr1	15334166	15335464	"ENSG00000236045"	"lncRNA"	"ENSG00000236045"
chr1	15402979	15409433	"EFHD2-AS1"	"lncRNA"	"EFHD2-AS1"
chr1	15409888	15430339	"EFHD2"	"protein_coding"	"EFHD2"
chr1	15438442	15449242	"CTRC"	"protein_coding"	"CTRC"
chr1	15456728	15472091	"CELA2A"	"protein_coding"	"CELA2A"
chr1	15465909	15491395	"CELA2B"	"protein_coding"	"CELA2B"
chr1	15490832	15526534	"CASP9"	"protein_coding"	"CASP9"
chr1	15526813	15592379	"DNAJC16"	"protein_coding"	"DNAJC16"
chr1	15542165	15542304	"SCARNA21B"	"scaRNA"	"SCARNA21B"
chr1	15565611	15565956	"ENSG00000272510"	"lncRNA"	"ENSG00000272510"
chr1	15571699	15585051	"AGMAT"	"protein_coding"	"AGMAT"
chr1	15586136	15603626	"ENSG00000237301"	"lncRNA"	"ENSG00000237301"
chr1	15604597	15605043	"CHCHD2P6"	"processed_pseudogene"	"CHCHD2P6"
chr1	15608078	15608145	"RNU7-179P"	"snRNA"	"RNU7-179P"
chr1	15614643	15614867	"CD24P1"	"processed_pseudogene"	"CD24P1"
chr1	15617458	15669044	"DDI2"	"protein_coding"	"DDI2"
chr1	15659713	15662033	"RSC1A1"	"protein_coding"	"RSC1A1"
chr1	15682873	15683128	"ENSG00000271742"	"lncRNA"	"ENSG00000271742"
chr1	15684320	15734769	"PLEKHM2"	"protein_coding"	"PLEKHM2"
chr1	15720312	15736896	"ENSG00000237938"	"lncRNA"	"ENSG00000237938"
chr1	15736258	15741392	"SLC25A34"	"protein_coding"	"SLC25A34"
chr1	15740048	15749896	"SLC25A34-AS1"	"lncRNA"	"SLC25A34-AS1"
chr1	15742499	15747982	"TMEM82"	"protein_coding"	"TMEM82"
chr1	15756607	15786594	"FBLIM1"	"protein_coding"	"FBLIM1"
chr1	15792796	15793285	"RPL12P14"	"processed_pseudogene"	"RPL12P14"
chr1	15807169	15809348	"UQCRHL"	"protein_coding"	"UQCRHL"
chr1	15828232	15828669	"ENSG00000178715"	"processed_pseudogene"	"ENSG00000178715"
chr1	15834474	15848147	"SPEN-AS1"	"lncRNA"	"SPEN-AS1"
chr1	15836095	15940456	"SPEN"	"protein_coding"	"SPEN"
chr1	15917698	15917908	"ENSG00000270620"	"unprocessed_pseudogene"	"ENSG00000270620"
chr1	15941869	15976132	"ZBTB17"	"protein_coding"	"ZBTB17"
chr1	15969632	15970194	"ENSG00000234607"	"processed_pseudogene"	"ENSG00000234607"
chr1	15988182	15988441	"ENSG00000231353"	"unprocessed_pseudogene"	"ENSG00000231353"
chr1	15989140	15989375	"ENSG00000275503"	"processed_pseudogene"	"ENSG00000275503"
chr1	15989871	15994751	"TBC1D3P6"	"unprocessed_pseudogene"	"TBC1D3P6"
chr1	16004236	16008807	"SRARP"	"protein_coding"	"SRARP"
chr1	16006160	16006671	"ENSG00000233078"	"lncRNA"	"ENSG00000233078"
chr1	16014028	16019594	"HSPB7"	"protein_coding"	"HSPB7"
chr1	16018875	16034050	"CLCNKA"	"protein_coding"	"CLCNKA"
chr1	16035178	16040029	"FAM131C2P"	"unprocessed_pseudogene"	"FAM131C2P"
chr1	16040252	16057311	"CLCNKB"	"protein_coding"	"CLCNKB"
chr1	16057769	16073651	"FAM131C"	"protein_coding"	"FAM131C"
chr1	16124337	16156069	"EPHA2"	"protein_coding"	"EPHA2"
chr1	16155176	16158148	"EPHA2-AS1"	"lncRNA"	"EPHA2-AS1"
chr1	16159266	16161883	"ENSG00000224621"	"lncRNA"	"ENSG00000224621"
chr1	16197854	16198357	"ARHGEF19-AS1"	"lncRNA"	"ARHGEF19-AS1"
chr1	16197854	16212652	"ARHGEF19"	"protein_coding"	"ARHGEF19"
chr1	16215907	16217425	"ENSG00000291077"	"lncRNA"	"ENSG00000291077"
chr1	16216469	16228027	"ANO7L1"	"transcribed_unprocessed_pseudogene"	"ANO7L1"
chr1	16228674	16231335	"ENSG00000288398"	"lncRNA"	"ENSG00000288398"
chr1	16231692	16237183	"CPLANE2"	"protein_coding"	"CPLANE2"
chr1	16241213	16241398	"MT1XP1"	"processed_pseudogene"	"MT1XP1"
chr1	16246840	16352480	"FBXO42"	"protein_coding"	"FBXO42"
chr1	16352575	16398145	"SZRD1"	"protein_coding"	"SZRD1"
chr1	16369150	16369530	"RPL22P3"	"processed_pseudogene"	"RPL22P3"
chr1	16387117	16437424	"SPATA21"	"protein_coding"	"SPATA21"
chr1	16440721	16460078	"NECAP2"	"protein_coding"	"NECAP2"
chr1	16460948	16468481	"LINC01772"	"lncRNA"	"LINC01772"
chr1	16467436	16499257	"CROCCP3"	"lncRNA"	"CROCCP3"
chr1	16474396	16491307	"CROCCP3"	"transcribed_unprocessed_pseudogene"	"CROCCP3"
chr1	16514122	16514285	"RNU1-1"	"snRNA"	"RNU1-1"
chr1	16514645	16515754	"ENSG00000261135"	"lncRNA"	"ENSG00000261135"
chr1	16515034	16521788	"ENSG00000285853"	"lncRNA"	"ENSG00000285853"
chr1	16520694	16521796	"ENSG00000224174"	"lncRNA"	"ENSG00000224174"
chr1	16533886	16535649	"LINC01783"	"lncRNA"	"LINC01783"
chr1	16534081	16534224	"RNU1-6P"	"snRNA"	"RNU1-6P"
chr1	16548651	16552531	"PDE4DIPP8"	"unprocessed_pseudogene"	"PDE4DIPP8"
chr1	16562319	16613562	"NBPF1"	"protein_coding"	"NBPF1"
chr1	16617391	16617729	"ENSG00000271732"	"lncRNA"	"ENSG00000271732"
chr1	16618253	16644686	"ENSG00000291072"	"lncRNA"	"ENSG00000291072"
chr1	16618969	16657232	"CROCCP2"	"transcribed_unprocessed_pseudogene"	"CROCCP2"
chr1	16642767	16643109	"ENSG00000283773"	"transcribed_unprocessed_pseudogene"	"ENSG00000283773"
chr1	16645622	16650289	"MST1P2"	"unprocessed_pseudogene"	"MST1P2"
chr1	16656879	16667524	"ENSG00000282143"	"lncRNA"	"ENSG00000282143"
chr1	16666785	16666948	"RNU1-3"	"snRNA"	"RNU1-3"
chr1	16681097	16688749	"ENSG00000280114"	"unprocessed_pseudogene"	"ENSG00000280114"
chr1	16685621	16686055	"EIF1AXP1"	"processed_pseudogene"	"EIF1AXP1"
chr1	16687339	16692309	"ENSG00000290849"	"lncRNA"	"ENSG00000290849"
chr1	16692280	16720157	"ESPNP"	"transcribed_unprocessed_pseudogene"	"ESPNP"
chr1	16701546	16705594	"ENSG00000279151"	"lncRNA"	"ENSG00000279151"
chr1	16706924	16710619	"ENSG00000293526"	"lncRNA"	"ENSG00000293526"
chr1	16739938	16750589	"ENSG00000282740"	"lncRNA"	"ENSG00000282740"
chr1	16740273	16972964	"CROCC"	"protein_coding"	"CROCC"
chr1	16740280	16750968	"ENSG00000290850"	"lncRNA"	"ENSG00000290850"
chr1	16740516	16740679	"RNU1-4"	"snRNA"	"RNU1-4"
chr1	16750233	16750964	"CROCCP4"	"transcribed_unprocessed_pseudogene"	"CROCCP4"
chr1	16754910	16770237	"ENSG00000290851"	"lncRNA"	"ENSG00000290851"
chr1	16757232	16764480	"MST1L"	"transcribed_unprocessed_pseudogene"	"MST1L"
chr1	16851257	16853129	"ENSG00000223643"	"lncRNA"	"ENSG00000223643"
chr1	16855407	16859284	"PDE4DIPP9"	"unprocessed_pseudogene"	"PDE4DIPP9"
chr1	16858949	16859021	"MIR3675"	"miRNA"	"MIR3675"
chr1	16870945	16883659	"ENSG00000228549"	"lncRNA"	"ENSG00000228549"
chr1	16873708	16873851	"RNU1-5P"	"snRNA"	"RNU1-5P"
chr1	16887577	16889725	"ENSG00000238142"	"lncRNA"	"ENSG00000238142"
chr1	16889095	16889602	"ENSG00000235241"	"processed_pseudogene"	"ENSG00000235241"
chr1	16895980	16896143	"RNU1-2"	"snRNA"	"RNU1-2"
chr1	16904339	16904776	"ENSG00000272426"	"lncRNA"	"ENSG00000272426"
chr1	16905199	16905396	"ENSG00000290122"	"lncRNA"	"ENSG00000290122"
chr1	16974502	16980632	"MFAP2"	"protein_coding"	"MFAP2"
chr1	16976302	16977792	"ENSG00000286898"	"lncRNA"	"ENSG00000286898"
chr1	16978926	17005091	"ENSG00000226526"	"lncRNA"	"ENSG00000226526"
chr1	16985958	17011928	"ATP13A2"	"protein_coding"	"ATP13A2"
chr1	17005068	17011757	"ENSG00000288636"	"protein_coding"	"ENSG00000288636"
chr1	17018664	17054032	"SDHB"	"protein_coding"	"SDHB"
chr1	17066761	17119451	"PADI2"	"protein_coding"	"PADI2"
chr1	17189783	17197617	"LINC02783"	"lncRNA"	"LINC02783"
chr1	17193232	17201733	"ENSG00000282843"	"lncRNA"	"ENSG00000282843"
chr1	17205128	17246007	"PADI1"	"protein_coding"	"PADI1"
chr1	17249098	17284233	"PADI3"	"protein_coding"	"PADI3"
chr1	17277889	17277975	"MIR3972"	"miRNA"	"MIR3972"
chr1	17308195	17364004	"PADI4"	"protein_coding"	"PADI4"
chr1	17372196	17401699	"PADI6"	"protein_coding"	"PADI6"
chr1	17406760	17407382	"RCC2-AS1"	"lncRNA"	"RCC2-AS1"
chr1	17406760	17439677	"RCC2"	"protein_coding"	"RCC2"
chr1	17439186	17439328	"ENSG00000290096"	"lncRNA"	"ENSG00000290096"
chr1	17539698	17697874	"ARHGEF10L"	"protein_coding"	"ARHGEF10L"
chr1	17717625	17749978	"LINC02810"	"lncRNA"	"LINC02810"
chr1	17755333	17827063	"ACTL8"	"protein_coding"	"ACTL8"
chr1	18015712	18045612	"ENSG00000284653"	"lncRNA"	"ENSG00000284653"
chr1	18065657	18074412	"LINC01654"	"lncRNA"	"LINC01654"
chr1	18107798	18378483	"IGSF21"	"protein_coding"	"IGSF21"
chr1	18109389	18115861	"ENSG00000280222"	"TEC"	"ENSG00000280222"
chr1	18166929	18179346	"IGSF21-AS1"	"lncRNA"	"IGSF21-AS1"
chr1	18385829	18388514	"ENSG00000225387"	"lncRNA"	"ENSG00000225387"
chr1	18480930	18485974	"KLHDC7A"	"protein_coding"	"KLHDC7A"
chr1	18513118	18513383	"DYNLL1P3"	"processed_pseudogene"	"DYNLL1P3"
chr1	18595414	18595636	"ENSG00000225478"	"processed_pseudogene"	"ENSG00000225478"
chr1	18630846	18748866	"PAX7"	"protein_coding"	"PAX7"
chr1	18839599	18859660	"TAS1R2"	"protein_coding"	"TAS1R2"
chr1	18871430	18902724	"ALDH4A1"	"protein_coding"	"ALDH4A1"
chr1	18883202	18883275	"MIR4695"	"miRNA"	"MIR4695"
chr1	18897071	18897148	"MIR1290"	"miRNA"	"MIR1290"
chr1	18904280	18956676	"IFFO2"	"protein_coding"	"IFFO2"
chr1	19072110	19075511	"ENSG00000272084"	"lncRNA"	"ENSG00000272084"
chr1	19074510	19210266	"UBR4"	"protein_coding"	"UBR4"
chr1	19210348	19240709	"EMC1-AS1"	"lncRNA"	"EMC1-AS1"
chr1	19215660	19251552	"EMC1"	"protein_coding"	"EMC1"
chr1	19251805	19260128	"MRTO4"	"protein_coding"	"MRTO4"
chr1	19260521	19262307	"ENSG00000286064"	"unprocessed_pseudogene"	"ENSG00000286064"
chr1	19265982	19274194	"AKR7L"	"protein_coding"	"AKR7L"
chr1	19282573	19288770	"AKR7A3"	"protein_coding"	"AKR7A3"
chr1	19297080	19297903	"ENSG00000270728"	"processed_pseudogene"	"ENSG00000270728"
chr1	19303965	19312144	"AKR7A2"	"protein_coding"	"AKR7A2"
chr1	19305076	19305182	"RNU6-1099P"	"snRNA"	"RNU6-1099P"
chr1	19312326	19329300	"SLC66A1"	"protein_coding"	"SLC66A1"
chr1	19338775	19485539	"CAPZB"	"protein_coding"	"CAPZB"
chr1	19424384	19424671	"RN7SL277P"	"misc_RNA"	"RN7SL277P"
chr1	19484403	19629821	"MICOS10"	"protein_coding"	"MICOS10"
chr1	19510593	19510733	"RNU4-28P"	"snRNA"	"RNU4-28P"
chr1	19591802	19596832	"MICOS10-DT"	"lncRNA"	"MICOS10-DT"
chr1	19596979	19658456	"NBL1"	"protein_coding"	"NBL1"
chr1	19597067	19656927	"MICOS10-NBL1"	"protein_coding"	"MICOS10-NBL1"
chr1	19608114	19608568	"ENSG00000226396"	"processed_pseudogene"	"ENSG00000226396"
chr1	19664875	19680966	"HTR6"	"protein_coding"	"HTR6"
chr1	19682240	19799945	"TMCO4"	"protein_coding"	"TMCO4"
chr1	19814029	19815283	"RNF186"	"protein_coding"	"RNF186"
chr1	19814367	19819502	"RNF186-AS1"	"lncRNA"	"RNF186-AS1"
chr1	19882395	19912945	"OTUD3"	"protein_coding"	"OTUD3"
chr1	19920009	19923617	"PLA2G2E"	"protein_coding"	"PLA2G2E"
chr1	19970969	19971269	"RN7SL304P"	"misc_RNA"	"RN7SL304P"
chr1	19975431	19980416	"PLA2G2A"	"protein_coding"	"PLA2G2A"
chr1	20028179	20091911	"PLA2G5"	"protein_coding"	"PLA2G5"
chr1	20111939	20119566	"PLA2G2D"	"protein_coding"	"PLA2G2D"
chr1	20139323	20150381	"PLA2G2F"	"protein_coding"	"PLA2G2F"
chr1	20154171	20160568	"ENSG00000227066"	"lncRNA"	"ENSG00000227066"
chr1	20161253	20186518	"PLA2G2C"	"protein_coding"	"PLA2G2C"
chr1	20186096	20196050	"UBXN10"	"protein_coding"	"UBXN10"
chr1	20243095	20244664	"LINC01757"	"lncRNA"	"LINC01757"
chr1	20272018	20275005	"ENSG00000284710"	"lncRNA"	"ENSG00000284710"
chr1	20290875	20359518	"VWA5B1"	"protein_coding"	"VWA5B1"
chr1	20294211	20323187	"ENSG00000226664"	"lncRNA"	"ENSG00000226664"
chr1	20360579	20431234	"LINC01141"	"lncRNA"	"LINC01141"
chr1	20412304	20413253	"ENSG00000226487"	"lncRNA"	"ENSG00000226487"
chr1	20476222	20478937	"ENSG00000284641"	"lncRNA"	"ENSG00000284641"
chr1	20478779	20480397	"ENSG00000284743"	"lncRNA"	"ENSG00000284743"
chr1	20482391	20486210	"CAMK2N1"	"protein_coding"	"CAMK2N1"
chr1	20486358	20487405	"ENSG00000289402"	"lncRNA"	"ENSG00000289402"
chr1	20499448	20508151	"MUL1"	"protein_coding"	"MUL1"
chr1	20525989	20526751	"RPS4XP4"	"processed_pseudogene"	"RPS4XP4"
chr1	20552573	20555020	"FAM43B"	"protein_coding"	"FAM43B"
